REGION,user_id,campaign,medium,source,LP_benefit_activation,unsubscribe,cancellation
europe-west1,SsThSfoMXFdBcGxMrC7LcH7VqeO2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,SsiQzuAdfBUbSOipQTjysqil87f1,24WAE-FB-PC-AO-CPL-bestsellers_2024_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook instagram audience_network messenger,,,
europe-west1,St3QTSTp0TejzwN0aiCTiTyYwFo2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,StBIX7dlIifQUhBGEJiDSnstWBi2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,2,,
europe-west1,StV9jdQ8aNbPSZM6iyZfnKLVMrJ3,22BEE-FB-PC-D-allproducts_2022_BEL_Ecom_Facebook_PROS_Dynamic_Consideration_AllProducts,paid_social,facebook,,,
europe-west1,Stf3H4gdnZf6u7DCrWvPpd4kxaE2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,Su33ZbpVJIaQE7VhKaLNPN2Zn0p1,23WAE-PM-NP-D-ROAS_2023_WAL_Ecom_Pmax_NA_Dynamic_Purchase_,cpc,google,,,
europe-west1,SuGXtNy1e7RWFWYLcCLQTp0F3u52,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,SuKrI0nPmNXe6gHyOjWzAdyPXzI2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,SuTzloVixUSjY4nxqSToFUge8MS2,(organic),organic,google,,,
europe-west1,SuktRtF8omTg4tlTghhmafvk8mX2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,Suvuhn63hOQf7O2Bt5wS9eOtCdE3,24WAE-FB-PC-AO-CPL-bestsellers_2024_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook instagram audience_network messenger,,,
europe-west1,SuxaMkI05EZ76jV7L0Ekh5i3f2K3,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,Sv1KtUsiT6gcvfprBCtlYIvYJQa2,20230713_BENL_Tilda83_Subscribers_Firstname,email,email,2,,
europe-west1,SvAPVR1r7BbydZsu5xyVdgrwjgC2,(referral),referral,l.instagram.com,,,
europe-west1,SvI1Y6dV5fPMvGj9GkUnow2zyKF3,(organic),organic,google,2,,
europe-west1,SvOF3epJVaOBaY4oZLsmnSffY462,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,2,,
europe-west1,SvlNUPILDGUn3sbhS5kn6lNF1C33,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,1,,
europe-west1,SvyqHIv14RVDhQS61opl3er62cw1,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,Sw0c36BUkJW4jY2C3yCmBHs9I4J2,20230626_BENL_GiveAwayPrinceMinistar_Subscribers,email,email,,,
europe-west1,Sw1b5uiVJagfRxiJQHlpRC62Vn73,daisycon_Face à la crise,affiliate,daisycon,,,
europe-west1,SwIgnNp1YmOgXqNPXnQ68VfHwWM2,(referral),referral,m.facebook.com,,,
europe-west1,SwQC8dDSschZYlfzQa4fgIrQJ643,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,SwgfdVQJymPH4BPqXlmuY5v5qPt1,(organic),organic,google,4,,
europe-west1,Sx5iYg8ykrPaa1kmC8wYlg67N8k1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,SxIhBaiWfFVzUDTGQCSecaFPY6j1,daisycon_Face à la crise,affiliate,daisycon,,,
europe-west1,SxQelK7UtqVq3cT3wYcYPKDfEep2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,SxSmSkfBQ5R8lZDYdK3q2AteKKI2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,SxZYrEKazVXKvOouJheHgXMku913,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,2,,
europe-west1,Sxwwa4f7ISYvZkeomfRYkaxMPtf1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,12,,
europe-west1,Sy1Vrb6l6CP2o4WK55sw40cuci62,23VLE-PM-PP-D-ROAS_2023_VLG_Ecom_Pmax_PROS_Dynamic_Purchase,cpc,google,2,,
europe-west1,Sy4Zbw8G8nR2KtEiYC09h7iucUh2,(referral),referral,foodello.com,,,
europe-west1,Sy7aQeSBp1bwVt1BvlqZ7jxvJd83,22VLE-SE-NP-AO-ROAS-onlinegrocery_2022_VLG_Ecom_Search_NA_AlwaysOn_Purchase_OnlineGrocery,cpc,google,,,
europe-west1,SyjsLzYNLZh33ucmdYCP6qpqyk33,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,SypcxMA8oGVk0kOxv2fIc5pzSBi2,20230724_BENL_GutsyKombucha_Subscribers_Registered,email,email,5,,
europe-west1,Syu3IFlOmygStqgYdzBbWlp0Dvt1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,bing,,,
europe-west1,SzNZIO6xjeXQFMAbYhET1n3hnq93,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,15,,
europe-west1,SzOxbcyWxaRjsyC4IJIrt8Z0yKI3,(referral),referral,l.facebook.com,2,,
europe-west1,SzfTw5UMz1ckDh0J0B5JlTOPZds1,20231030_BENL_Robijn_Active-1,email,email,,,
europe-west1,SzhU6Wyrk1biFuuJDuI1diNNrGc2,(organic),organic,google,,,
europe-west1,SzieOa2mB7ht5ag21bk6H53ud302,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,2,,
europe-west1,T050Rzaw1xXZF1cKg4yc9Yp0nJ42,(referral),referral,l.facebook.com,,,
europe-west1,T09vIIarrpfx9j2b3CN0GGuhbDx2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,8,,
europe-west1,T0DMAMFipkfSogjNZJfie8qEVMl1,22VLE-SE-NP-AO-ROAS-onlinegrocery_2022_VLG_Ecom_Search_NA_AlwaysOn_Purchase_OnlineGrocery,cpc,google,,,
europe-west1,T0QE6X5FvjdpjPN1RRC69CVAEdt2,daisycon_Face à la crise,affiliate,daisycon,4,,
europe-west1,T0VuNJMCZjeQ18vrLCVop1BZ3mp2,20240309_BENL_Campina_non-active,email,email,2,,
europe-west1,T0e3ipvMkuSBTmEihXI3th2KkSj1,20240111_BENL_KruidvatBreakfast_non-active,email,email,,,
europe-west1,T0egFpA4GeVqZoRAWtz0NQB2UYv1,22VLE-PM-PP-D-ROAS_2022_VLG_Ecom_Pmax_PROS_Dynamic_Purchase_,cpc,google,,,
europe-west1,T0gpzLRdAXSPOegSWqlh4EuMZ412,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T0kyUoPYghgdL42i1QOYclr5NEs1,24VLE-FB-RP-AO-ROAS-bestsellers_2024_VLG_Ecom_Facebook_RET_AlwaysOn_Purchase,paid_social,facebook instagram audience_network messenger,4,,
europe-west1,T0sJTJ4FmuOR2vHishF4Vkc7vkS2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T0wr80XoGjgRsQqIn5ZSaKATK5d2,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,T1Jsr3GPgkVqPsBUtzjxcsPi3xb2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T1qwZmgd5qVSonXmoSnckjAIRuF2,24VLE-FB-PC-AO-CPL-bestsellers_2024_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T1spM8sKpoTRsrzRgytUREOO7UB2,23VLE-FB-RP-D-ROAS_2023_VLG_Ecom_Facebook_RET_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,T2U5WHnmb6cHnUYAgeSCH8fEKuB3,24VLE-FB-PC-AO-CPL-bestsellers_2024_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T2mAEO09m0buJbWplSR2IU71j0P2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T2mTU3pI0tQ0NC7ZXBT987GBshf1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T3WemKHeJeMJ500IA20CT9yNYYi1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T3aQfYYn7dMorbIZ1WMoNHsBC2W2,(organic),organic,google,2,,
europe-west1,T3hgJr3wpPX3lxXy5P5q8ViCvOi1,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T3mokXSTc4RP3QzD6Mu8qEo9Sr23,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,4,,
europe-west1,T3x1eu06iNMG3x2S30gYWlKltjA2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T46NG0aNFYdC8gQba5LtPWjg4E72,24VLE-FB-MP-AO-CPA_2024_VLG_Ecom_Facebook_MID_AlwaysOn_Purchase_NA,paid_social,facebook,1,,
europe-west1,T49OLRSfIqW3FtYWh0FXGRMRLaX2,23VLE-PM-PP-D-ROAS_2023_VLG_Ecom_Pmax_PROS_Dynamic_Purchase,cpc,google,,,
europe-west1,T4BE1VJpuOUWkSRfYmNuMHJ68rh2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,T4QqUMTJNMeOd5CCvMrUhPtPvNl1,(referral),referral,l.instagram.com,,,
europe-west1,T4t35kTtvwTLgCHEu8OHCVaRRkI2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T5PMwxkQLTQYkWQTPvQa6D6gOnD3,20231202_BENL_Belvoir_Active-1,email,email,2,,
europe-west1,T5dXLB5uSuUL9BjcJmFjniqdpyK2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,5,,
europe-west1,T5jw65IOY6ZiVs8FHljfHUfxnl63,(referral),referral,l.instagram.com,,,
europe-west1,T5mnndEWDAXiQXy7Ttv2RyeCh2c2,20230531_BENL_BareBells_Subscribers,email,email,,,
europe-west1,T66s620eCMQSI9N34eD4aquH6Ou2,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,T6DRrgC8woeSJg8loAaYkoHtJ1t2,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,T6QzGOozGihBsfZdicQG6n5z9mC2,(organic),organic,google,2,,
europe-west1,T6Vl9IRzkcgAAhaDbzeXalzRcx52,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T6ZzSwi7JCNjXLMC8osZNLWIKD12,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,T6e0SIQEZub170A0Shbf8o1gx0A3,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T6pTtPVH56NBvC6GjNKzl37BCn63,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T70aTrYocZhMCKT5hBdRVnvFcG23,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T7A1laeepVfQRU8MrR4c1pWUHEs2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T7BMJa9BEXhdgdeTB4Ke6cEvAsA3,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T7F7JJBTzfS7ua6hgNbmKyFC7B82,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,2,,
europe-west1,T7beIYpemhUWIy48Ho6oEmXu1o82,daisycon_SpyDeals.be,affiliate,daisycon,,,
europe-west1,T7laE7JMb3Z96q5I268TmeLe6sq2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T7lpbFX95aMpcr0oSuYfhxlXBl92,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,T8KyRxk1M4f6TugTJqN8OQVe7jo1,(organic),organic,google,,,
europe-west1,T8PJCEc4DEOJBvQHaXWa4iG0FKT2,24VLE-FB-PC-AO-CPL-bestsellers_2024_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T8c4ZWLx21ftkn81TyTy2kNua9H3,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T8jeyEbrAQTm4pb11XGwb7u731M2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T99ECOlDgUZxuQs8C30Agt4wRJy1,20230619_BENL_BuenoMilk_Subscribers,email,email,9,,
europe-west1,T9ZTqt7a39S0uVN5lLN4sqzp1aj2,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,T9lRoJtry6P4gYS5h4O3Ac7Ol4t2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,T9nsEB6Fp6SpIQ3krWvCD2z3aOJ3,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T9s0QCSEfkcKecbPTtbzm6aOKjy1,daisycon_Face à la crise,affiliate,daisycon,4,,
europe-west1,T9tz5GLryWMMDmIp064UrYHGIP03,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,T9ugrbaiT1N8jH6CVT0hXZ0d9au1,20230930_BEFR_1Cbread_subscribers,email,email,4,,
europe-west1,TA4nQ4INnEaH58i8LuJJ3Kp8eA32,(referral),referral,l.facebook.com,16,,
europe-west1,TAIvTo4Pxfb22sQ5T6IgDFwCGD63,20230503_BENL_OCKitKatKnorr_Subscirbers,email,email,16,,
europe-west1,TAJloXv4wAXoKzWLU2M6vb5TJcg2,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,7,,
europe-west1,TAKSbHz9mRUoPH1w5JTno5M5j532,23WAE-SE-NC-AO-CPC-foodwaste_2023_WAL_Ecom_Search_NA_AlwaysOn_Consideration_FoodWaste,cpc,google,12,,
europe-west1,TAVlNkK5z8d7dlWGwTrTDosw0Kj2,(referral),referral,belgium-3ds-bxl.wlp-acs.com,,,
europe-west1,TAXzsYkHarYUJfbTYPbe6E3zCC52,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,TAfWQCXwJqZDje6zAluHoAoa2U33,23VLE-FB-MP-AO-ROAS-bestsellers_2023_VLG_Ecom_Facebook_MID_AlwaysOn_Purchase_Bestsellers,paid_social,facebook,,,
europe-west1,TAi2gK3yAbWBytJMCVrEWaJHb963,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,TAstFRVvOQZfeb8eI3WsnIIIz7f2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,TB0oEuviclRvMKeqbN5ANdlr0ws2,(referral),referral,l.instagram.com,2,,
europe-west1,TBkJp9oFovS9rlz7ozSMSOtPWWI3,20231130_BENL_Redband_Active-1,email,email,4,,
europe-west1,TBl8ALmXRqZxXHTi5fNuoLTmExd2,20231005_BENL_1Ccheetos-curry_subscribers,email,email,,,
europe-west1,TBr2vh6VRGSrHsFFgkKk6X5x6nB2,23WAE-PM-NP-D-ROAS_2023_WAL_Ecom_Pmax_NA_Dynamic_Purchase_,cpc,google,1,,
europe-west1,TC6pwjSonyNqlLwp9p36XWJdR4D2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,2,,
europe-west1,TCmvMPW991e6JavlQXvamkuJAtD3,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,12,,
europe-west1,TDYjpByFxwSsLnFpAhP5wlYwkUi2,24WAE-FB-PC-AO-CPL-bestsellers_2024_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,TDfs9Y1lA6Sg9X8kvCZFymr9ZFv1,daisycon_Face à la crise,affiliate,daisycon,,,
europe-west1,TDk35mmcYzVmovbGc0a46FWXhXT2,22VLE-PM-NP-D-ROAS_2022_VLG_Ecom_Pmax_NA_Dynamic_Purchase_,cpc,google,,,
europe-west1,TDrHj7Ugd4QBHEpd3yYUpccN4VW2,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,TDzU3pHpFlPsXO57KQVPgpMd9df1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,TE4Xrrp25OTMCspVmceww2QTSfN2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,TECLnpy2gRbf1T6Y75uqXwflau83,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,1,
europe-west1,TEHYfKV1QPhAtIPmzoSVjvUYucl2,(referral),referral,l.facebook.com,,,
europe-west1,TENaqjaGOuOvBuwtwoMHFGZR0fR2,22VLE-PM-PP-D-ROAS_2022_VLG_Ecom_Pmax_PROS_Dynamic_Purchase_,cpc,google,3,,
europe-west1,TEVUJ92Zc6P5xVPQ1J9pRDU5Wk13,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,TEdKeqN8SJV3zPQ4PdfrD7uF2863,24WAE-FB-PC-AO-CPL-bestsellers_2024_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,TExMc2GHXxW3dIANubqhmkYWPAw2,23VLE-FB-RP-AO-ROAS-bestsellers_2023_VLG_Ecom_Facebook_RET_AlwaysOn_Purchase,paid_social,facebook,,,
europe-west1,TFXoBlocpscnf54o6gnkpnVVyHW2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,4,,
europe-west1,TFgnKlsgXcWP8m9sW4ZBX2xZTyt1,23WAE-SE-NC-AO-CPC-foodwaste_2023_WAL_Ecom_Search_NA_AlwaysOn_Consideration_FoodWaste,cpc,google,7,,
europe-west1,TFm6GY9MhvSHpL0JnrM8Pwy2G7G3,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,TFpy5UQXHEdNl2mtCnnEFe5VGeJ2,20240222_BENL_HolieKleenex_non-active,email,email,4,,
europe-west1,TFzcCyR4EHeFRR0rDUjG4ZH20pz1,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,5,,
europe-west1,TG3lqFKpCjQXIQcPYx5oQxINuHp2,(referral),referral,m.facebook.com,,,
europe-west1,TG617i7KA9f6DD3mxciDWT9NmWQ2,20230909_BEFR_M&M45_Subscribers,email,email,,,
europe-west1,TGC6EufbfFekRXZKq6Iz5axndt72,20230713_BENL_Tilda83_Subscribers_Firstname,email,email,,,
europe-west1,TGEDCKZf7pY9qXPioEZQqUKpyq12,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,TGZfeACbF1dQd3Ez8xeTzrGdyPP2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,26,,
europe-west1,TGiVjvdWWWesgL2RmgCLUSWiXUp1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,bing,2,,
europe-west1,TGjRkLzhJkYzSlZ66n81UWhq4d93,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,2,,
europe-west1,TH3mQ9SwnWZ2njfByXQWbw1ca5r1,22BEE-FB-MP-AO-bestsellers_2022_BEL_Ecom_Facebook_MID_AlwaysOn_Purchase_Bestsellers,paid_social,facebook,,,
europe-west1,TH7ipO76zVcdgirLE374NinNsu13,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,THI4gl4SLWUWTkybytWkMZaKRYs2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,THJ5RnqviCYlaosRtAbvazWJcIM2,(referral),referral,m.facebook.com,,,
europe-west1,THJshfADRCUZRPkWKOMh0KSLs3F2,23VLE-PM-PP-D-ROAS_2023_VLG_Ecom_Pmax_PROS_Dynamic_Purchase,cpc,google,4,,
europe-west1,THLBM0Q46sZr3sp3QAUlhEohsHI2,23WAE-PM-NP-D-ROAS_2023_WAL_Ecom_Pmax_NA_Dynamic_Purchase_,cpc,google,,,
europe-west1,TIDOgLGhHDUwbnCG2QefiQbH9B92,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,4,,
europe-west1,TIQ8IIr1VrR4WFLoRS9PzG1Hte52,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,2,,
europe-west1,TIShpp4FnhcyeD1ImFAkhfPMZkC2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,6,1,
europe-west1,TIwfeN6OLDSfADJFwImY3g9ihVi1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,TJCg6BMNerOfriUjRLjyOQVgNOy2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,17,,
europe-west1,TJDMYirryEYOv6aN7hGt6EwOp513,23VLE-PM-PP-D-ROAS_2023_VLG_Ecom_Pmax_PROS_Dynamic_Purchase,cpc,google,2,,
europe-west1,TJI9Iujd4cRhslEvw6KIEOdkXHk1,20231113_BENL_linkKitKat_Active-1_NewCustomers,email,email,,,
europe-west1,TJTr9u5j5iSWh82Hr8f1DEHzAbs1,20230909_BENL_M&M45_Subscribers,email,email,,,
europe-west1,TJdLSnSoqcgKDZJXz4hiNIwAL6m1,20230921_BENL_1CPringles_BiFi_subscribers,email,email,,,
europe-west1,TJsE6g9fO8dio5lHS9wzOxx1t1w1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,3,,
europe-west1,TJwTKekRYRVcQWQP5PU7BLKxY2m1,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,1,,
europe-west1,TK5M1UHzptP5J6lzogGVverQCtk1,(referral),referral,foodello.nl,2,,
europe-west1,TKJZTIYmJ8a6T315jjLCzdKuhPC3,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,TKOd1Y6bjNgoNtzSM5kDhcrusGy1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,2,
